"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1160766";"";"None";"153.16";"0";"1.13";"12";"N=C(N)Nc1ccc(F)cc1";"Ki";"'='";"808000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815752";"Inhibition against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"0.808"
"CHEMBL135723";"";"None";"385.20";"0";"2.37";"2";"N=C(N)NCc1ccc(C2CC/C(=C/I)OC2=O)cc1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"18.42";"0.48";"4.73";"8.05";"0";"CHEMBL817576";"Compound was tested for its binding affinity against the enzyme trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125358";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"0.08"
"CHEMBL83925";"";"None";"456.45";"0";"4.25";"5l";"COc1ccc(C(=O)N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"12.44";"0.23";"1.43";"5.13";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2100.0"
"CHEMBL310373";"";"None";"431.41";"0";"3.54";"7f";"N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(-n4ccnc4)c3)n2)c1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"13.72";"0.25";"2.38";"3.78";"1";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1200.0"
"CHEMBL435012";"";"None";"596.56";"1";"3.37";"15a";"Nc1nc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)NS(=O)(=O)Cc2ccccc2)cs1";"Ki";"'='";"767000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"767000.0"
"CHEMBL20672";"";"None";"475.98";"0";"3.44";"8";"N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c2ccccc2)c1";"Ki";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"12.12";"0.23";"2.33";"5.63";"0";"CHEMBL844336";"Inhibitory concentration against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135884";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1700.0"
"CHEMBL48965";"";"None";"413.38";"0";"3.52";"6i";"COc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"14.41";"0.27";"2.44";"4.25";"0";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1100.0"
"CHEMBL50909";"";"None";"396.40";"0";"3.77";"14a";"Cc1c(F)c(Nc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F";"Ki";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"13.90";"0.26";"1.74";"4.11";"0";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"3100.0"
"CHEMBL122601";"";"None";"471.61";"0";"3.05";"14e";"Cc1cc(N)nc(C)c1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1";"Ki";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"10.77";"0.20";"2.03";"4.44";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"8300.0"
"CHEMBL331181";"";"None";"461.68";"0";"3.44";"15c";"Nc1nc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)cs1";"Ki";"'='";"144000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"144000.0"
"CHEMBL81893";"";"None";"452.46";"0";"4.77";"4i";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N3CCCC3)c2)c1F";"Ki";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"12.27";"0.23";"0.78";"5.47";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2800.0"
"CHEMBL272931";"";"None";"496.62";"0";"0.17";"3g";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccn1C";"Ki";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"10.79";"0.20";"5.19";"3.39";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"4400.0"
"CHEMBL7440";"";"None";"568.73";"1";"1.89";"9b";"CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)NN)s1)C(c1ccccc1)c1ccccc1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"13.93";"0.28";"6.03";"5.03";"0";"CHEMBL817758";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135262";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"12.0"
"CHEMBL424164";"";"None";"535.67";"1";"2.40";"10";"CNC(=N)c1ccc(C[C@@H](NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1";"Ki";"'='";"81500.0";"nM";"4.09";"";"";"UO_0000065";"7.63";"0.15";"1.69";"3.11";"0";"CHEMBL817590";"Inhibitory effect of compound was measured in bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"81.5"
"CHEMBL347838";"";"None";"545.59";"1";"1.33";"8";"N=C(N)c1cccc(C2=NO[C@H](Cn3cnnn3)[C@H]2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"12.36";"0.24";"5.41";"3.30";"0";"CHEMBL817587";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133078";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"180.0"
"CHEMBL609702";"";"None";"180.17";"0";"0.90";"10";"N=C(N)Nc1ccc([N+](=O)[O-])cc1";"Ki";"'='";"352000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815752";"Inhibition against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"0.352"
"CHEMBL310373";"";"None";"431.41";"0";"3.54";"22";"N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(-n4ccnc4)c3)n2)c1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"13.72";"0.25";"2.38";"3.78";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1200.0"
"CHEMBL305809";"";"None";"537.58";"1";"4.46";"22a";"Cc1nc2c(Oc3cc(C(=N)N)ccc3O)nc(Oc3cccc(C(=O)N(C)C)c3)nc2n1Cc1ccccc1";"Ki";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"12.69";"0.23";"2.36";"4.48";"0";"CHEMBL817575";"Compound was tested for inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130936";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"150.0"
"CHEMBL157813";"";"None";"505.02";"1";"2.93";"3";"O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cnccc2n1CCO";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL873993";"Binding affinity of compound toward bovine trypsin was evaluated";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1145974";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"2900.0"
"CHEMBL79996";"";"None";"468.46";"0";"4.01";"4j";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N3CCOCC3)c2)c1F";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"5000.0"
"CHEMBL544274";"";"None";"525.12";"0";"1.88";"2";"C/N=C(/N)NCCCC(NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N1CCCCC1.Cl";"Ki";"'='";"922000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817621";"Binding affinity determined against trypsin by Dixon method";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133878";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"922.0"
"CHEMBL298013";"";"None";"484.65";"0";"3.48";"3";"CN(C(=O)[C@H](Cc1ccc(C(=N)N)s1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1";"Ki";"'='";"153.0";"nM";"6.82";"";"";"UO_0000065";"14.06";"0.28";"3.34";"5.86";"0";"CHEMBL817570";"Compound was evaluated for its inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130864";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"153.0"
"CHEMBL103102";"";"None";"127.19";"0";"0.37";"2 (amidinopiperidine)";"N=C(N)N1CCCCC1";"Ki";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"50.66";"0.98";"6.07";"12.13";"0";"CHEMBL817582";"Inhibitory Activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133610";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.36"
"CHEMBL49636";"";"None";"397.39";"0";"3.82";"10";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F";"Ki";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"15.33";"0.29";"2.27";"4.65";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"810.0"
"CHEMBL422321";"";"None";"386.50";"0";"4.25";"4b";"N=C(N)c1ccc(/C=C2/CCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.46";"0.35";"3.27";"6.44";"0";"CHEMBL618434";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"30.0"
"CHEMBL341636";"";"None";"550.68";"1";"3.20";"86";"CC(C)OC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"23.01";"nM";"7.64";"";"";"UO_0000065";"13.87";"0.27";"4.44";"5.35";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"7.638"
"CHEMBL4447828";"";"None";"1513.81";"None";"None";"SFTI-1";"CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)C2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2";"Ki";"'<'";"0.1";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380409";"Inhibition of bovine beta-trypsin using L-BAPNA as substrate preincubated for 5 mins followed by substrate addition measured after 60 mins";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL4376864";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.1"
"CHEMBL124042";"";"None";"618.66";"1";"0.54";"28";"N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@H](NS(=O)(=O)c3cccc4ccccc34)C(=O)N21.O=C(O)C(F)(F)F";"Ki";"'='";"19600.0";"nM";"4.71";"";"";"UO_0000065";"9.33";"0.19";"4.17";"2.99";"0";"CHEMBL815583";"In vitro inhibition was measured against Bovine pancreatic trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131291";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"19.6"
"CHEMBL25461";"";"None";"486.58";"0";"5.00";"3a";"CC(=N)N1CCC(Oc2ccc(NCc3cccc(-c4cccc(C(=N)N)c4)c3)cc2[N+](=O)[O-])CC1";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"15.16";"0.28";"2.38";"5.22";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"42.0"
"CHEMBL539559";"";"None";"673.24";"1";"2.19";"18g";"CCOC(=O)CN(Cc1ccccc1)C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1.Cl";"Ki";"'='";"8600.0";"nM";"5.07";"";"";"UO_0000065";"7.95";"0.15";"2.88";"2.89";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"8.6"
"CHEMBL332587";"";"None";"428.44";"0";"-1.84";"14";"NC(N)=NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@@H](N)C(=O)N21.O=C(O)C(F)(F)F";"Ki";"'='";"25100.0";"nM";"4.60";"";"";"UO_0000065";"14.63";"0.30";"6.44";"3.29";"0";"CHEMBL815750";"In vitro inhibition was measured against Human bovine pancreatic trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131291";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"25.1"
"CHEMBL320542";"";"None";"487.61";"0";"1.81";"14";"Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2sc(N)nc2C1";"Ki";"'='";"260000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815006";"Inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1136225";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"260.0"
"CHEMBL3735080";"";"None";"1228.42";"None";"None";"mupain-1-16";"CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC2CCN(C(=N)N)CC2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC1=O";"Ki";"'='";"14500.0";"nM";"4.84";"";"";"UO_0000065";"3.94";"None";"None";"None";"0";"CHEMBL3739088";"Inhibition of bovine beta-trypsin after 15 mins using Bz-Ile-Glu(g-OR)-Gly-Arg-p-nitroanilide as substrate";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3734702";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"14.5"
"CHEMBL3735263";"";"None";"1260.56";"None";"None";"peptide10";"CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC2CCN(C(=N)N)CC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O";"Ki";"'='";"73400.0";"nM";"4.13";"";"";"UO_0000065";"3.28";"None";"None";"None";"0";"CHEMBL3739088";"Inhibition of bovine beta-trypsin after 15 mins using Bz-Ile-Glu(g-OR)-Gly-Arg-p-nitroanilide as substrate";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3734702";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"73.4"
"CHEMBL24263";"";"None";"651.64";"2";"5.59";"4f";"CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cccc(C(=N)N)c3)C(=O)c3ccc(C(=O)O)c(C(=O)O)c3)cc2C(F)(F)F)CC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"12.28";"0.23";"2.41";"4.42";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"10.0"
"CHEMBL7197";"";"None";"499.57";"0";"2.43";"19";"COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"15.25";"0.28";"5.19";"6.55";"0";"CHEMBL878650";"Inhibitory activity against Bovine Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133054";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"24.0"
"CHEMBL287807";"";"None";"411.91";"0";"2.85";"6";"Cc1cc(OCCCCN=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1";"Ki";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"10.63";"0.22";"1.53";"3.74";"0";"CHEMBL817568";"Compound was evaluated for inhibition of Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"42.0"
"CHEMBL558215";"";"None";"567.11";"1";"0.46";"18a";"Cl.N=C(N)N1CCCC(CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCOCC2)C1";"Ki";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"9.66";"0.19";"4.66";"3.25";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"7.5"
"CHEMBL153334";"";"None";"388.51";"0";"2.66";"table 5";"CC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NC(=O)OC(C)(C)C)CC1";"Ki";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"12.49";"0.24";"2.19";"4.47";"0";"CHEMBL819016";"Inhibitory activity against bovine trypsin expressed as dissociation constant";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131451";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"14.0"
"CHEMBL332189";"";"None";"568.54";"1";"2.82";"32";"CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(O[C@H]3CN[C@H](C(=O)O)C3)c2F)c1";"Ki";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"11.45";"0.22";"3.69";"3.71";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"310.0"
