"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3667882";"";"None";"451.48";"0";"1.52";"BDBM158076";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CO)C(=O)O";"Ki";"'='";"0.75";"nM";"9.12";"";"355622";"UO_0000065";"20.21";"0.40";"7.60";"5.60";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.75"
"CHEMBL155871";"";"None";"353.42";"0";"2.35";"19";"COC(=O)CC(CCc1ccc(C(N)=O)cc1)c1cccc(C(=N)N)c1";"Ki";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"17.15";"0.32";"3.71";"5.08";"0";"CHEMBL811612";"In vitro inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131205";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"870.0"
"CHEMBL263557";"";"None";"722.89";"1";"3.79";"28";"N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)CCCCCn5ccnc5)CC4)CCC3)CC2)cc1";"Ki";"'='";"171000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"171.0"
"CHEMBL442201";"";"None";"386.50";"0";"4.22";"47a";"CC(C)C1NCCc2ccc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)cc21";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"19.06";"0.35";"3.15";"8.10";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"43.0"
"CHEMBL2448529";"";"None";"1351.60";"None";"None";"3";"C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CSCc3cc(cc(c3)CSC[C@@H](C(=O)NCC(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)CSC[C@H](NC(=O)CN)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N2";"Ki";"'>'";"120000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2340209";"Inhibition of human trypsin using Z-Gly-Gly-Arg-AMC as substrate assessed as residual activity by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331474";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"120.0"
"CHEMBL332870";"";"None";"548.61";"0";"3.23";"15 (diastereomer 2)";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c2ccccc2)c2ccccn2)CC1.O=C(O)C(F)(F)F";"Ki";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"12.20";"0.23";"2.07";"6.00";"0";"CHEMBL817812";"In vitro inhibition of human trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130225";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"5000.0"
"CHEMBL319264";"";"None";"185.23";"0";"1.71";"24";"N=C(N)c1ccc2cccc(N)c2c1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"36.17";"0.65";"4.99";"8.83";"0";"CHEMBL817133";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146777";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.2"
"CHEMBL3667901";"";"None";"511.60";"1";"2.86";"BDBM158095";"C=CCN(CCS(=O)(=O)O)C(=O)C(C)(C)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1";"Ki";"'='";"3.17";"nM";"8.50";"";"591880";"UO_0000065";"16.61";"0.34";"5.64";"5.63";"1";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"3.17"
"CHEMBL5858642";"";"None";"485.97";"0";"2.94";"BDBM308547";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCC(=O)O.Cl";"Ki";"'='";"1.42";"nM";"8.85";"";"592000";"UO_0000065";"19.68";"0.39";"5.91";"6.21";"0";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1.42"
"CHEMBL6024187";"";"None";"511.48";"1";"2.28";"BDBM387082";"COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)cc1F";"Ki";"'>'";"1000.0";"nM";"";"";"772931";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL5775818";"";"None";"531.51";"1";"3.42";"BDBM387083";"O=C1c2c(c(C(F)(F)F)nn2-c2cc3ccccc3cc2F)CCN1C1CCN(N2CCOCC2=O)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"772936";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL6013950";"";"None";"506.49";"1";"1.23";"BDBM387085";"NC(=O)c1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)c1";"Ki";"'>'";"1000.0";"nM";"";"";"772942";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL5958470";"";"None";"468.51";"0";"0.22";"BDBM387058";"COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)cc1";"Ki";"'>'";"1000.0";"nM";"";"";"772875";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL2047998";"";"None";"294.34";"0";"0.77";"2";"CCOC(=O)Cn1/c(=N\C(=N)N)sc2cc(O)ccc21";"Ki";"'='";"198000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2051531";"Inhibition of human recombinant trypsin 1 using tosyl-GPR-pNA substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"198.0"
"CHEMBL5877639";"";"None";"522.48";"1";"1.11";"BDBM387064";"NC(=O)c1nn(-c2ccc(OC(F)(F)F)cc2)c2c1CCN(C1CCN(N3CCOCC3=O)CC1)C2=O";"Ki";"'>'";"1000.0";"nM";"";"";"772888";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL3667895";"";"None";"489.57";"0";"3.81";"BDBM158089";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC[C@H]1C(=O)O";"Ki";"'='";"6.38";"nM";"8.20";"";"355635";"UO_0000065";"16.74";"0.33";"4.39";"6.13";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"6.38"
"CHEMBL5923977";"";"None";"519.48";"1";"1.85";"BDBM387080";"Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(C3CCN(N5CCOCC5=O)CC3)CC4)cc12";"Ki";"'>'";"1000.0";"nM";"";"";"772925";"UO_0000065";"";"";"";"";"0";"CHEMBL5733701";"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726935";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"1000.0"
"CHEMBL36960";"";"None";"481.58";"0";"3.24";"6a";"N/C(=N\O)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1";"Ki";"'>'";"68000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815009";"In vitro inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"68.0"
"CHEMBL172147";"";"None";"382.47";"0";"3.81";"7d";"N=C(N)c1cccc(CNc2ccc3ccn(-c4cccc(C(=N)N)c4)c3c2)c1";"Ki";"'='";"410.0";"nM";"6.39";"";"";"UO_0000065";"16.70";"0.30";"2.58";"5.47";"0";"CHEMBL815755";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133499";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"410.0"
"CHEMBL431675";"";"None";"548.61";"0";"3.23";"19 (diastereomer 2)";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c2ccccc2)c2ccncc2)CC1.O=C(O)C(F)(F)F";"Ki";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"13.02";"0.24";"2.43";"6.41";"0";"CHEMBL817812";"In vitro inhibition of human trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130225";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"2.2"
"CHEMBL3667890";"";"None";"479.53";"0";"2.30";"BDBM158084";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](CO)C(=O)O";"Ki";"'='";"1.78";"nM";"8.75";"";"355630";"UO_0000065";"18.25";"0.36";"6.45";"5.37";"0";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.78"
"CHEMBL3667913";"";"None";"503.60";"1";"4.11";"BDBM158107";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](C(=O)O)C1CCCCC1";"Ki";"'='";"3.04";"nM";"8.52";"";"355653";"UO_0000065";"16.91";"0.33";"4.41";"5.97";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"3.04"
"CHEMBL3667914";"";"None";"503.60";"1";"4.11";"BDBM158108";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](C(=O)O)C1CCCCC1";"Ki";"'='";"3.07";"nM";"8.51";"";"355654";"UO_0000065";"16.90";"0.33";"4.40";"5.97";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"3.07"
"CHEMBL3672853";"";"None";"456.50";"0";"3.29";"BDBM158112";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc[nH]c1=O";"Ki";"'='";"4.54";"nM";"8.34";"";"355658";"UO_0000065";"18.28";"0.36";"5.05";"6.04";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"4.54"
"CHEMBL3672857";"";"None";"506.56";"1";"2.18";"BDBM158116";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(N)=O)C(=O)O";"Ki";"'='";"1.69";"nM";"8.77";"";"355662";"UO_0000065";"17.32";"0.34";"6.59";"4.72";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.69"
"CHEMBL3672864";"";"None";"470.53";"0";"4.00";"BDBM158123";"COc1ncccc1NC(=O)C(C)(C)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1";"Ki";"'='";"1.87";"nM";"8.73";"";"355669";"UO_0000065";"18.55";"0.36";"4.73";"6.85";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.87"
"CHEMBL3639717";"";"None";"491.59";"0";"4.11";"BDBM158134";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCCCC(=O)O";"Ki";"'='";"5.17";"nM";"8.29";"";"355680";"UO_0000065";"16.86";"0.33";"4.18";"5.81";"1";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"5.17"
"CHEMBL3920800";"";"None";"449.50";"0";"2.94";"BDBM199973";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCC(=O)O";"Ki";"'='";"1.42";"nM";"8.85";"";"355701";"UO_0000065";"19.68";"0.39";"5.91";"6.21";"0";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.42"
