Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL102121,,,553.73,1.0,1.56,3d,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2c(s1)CCCC2,Ki,'=',4.4,nM,8.36,,,UO_0000065,15.09,0.29,6.8,5.36,0,CHEMBL815751,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129256,1,Scientific Literature,J Med Chem,1996,,,,,4.4,8.36
CHEMBL367647,,,560.66,1.0,0.88,56,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(O)c2ccccc2n1,Ki,'=',8.3,nM,8.08,,,UO_0000065,14.41,0.27,7.2,4.28,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,8.3,8.08
CHEMBL3084979,,,561.75,1.0,3.55,41,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](CN)CC1,Ki,'=',54.0,nM,7.27,,,UO_0000065,12.94,0.25,3.72,6.19,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,54.0,7.27
CHEMBL175612,,,547.73,1.0,3.3,69,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,Ki,'=',330.0,nM,6.48,,,UO_0000065,11.83,0.23,3.18,5.52,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,330.0,6.48
CHEMBL401737,,,705.89,1.0,1.14,76,CS(=O)(=O)CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,Ki,'=',2.7,nM,8.57,,,UO_0000065,12.14,0.25,7.43,3.87,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,2.7,8.57
CHEMBL24508,,,409.51,0.0,4.08,4b,CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2F)CC1,Ki,'=',70.0,nM,7.16,,,UO_0000065,17.47,0.33,3.07,7.28,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,70.0,7.16
CHEMBL1160764,,,165.2,0.0,1.0,2,COc1ccccc1NC(=N)N,Ki,'=',881000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815752,Inhibition against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,0.881,3.055024091587952
CHEMBL21485,PHENYLBORONIC ACID,,121.93,,,2,OB(O)c1ccccc1,Ki,'=',10200000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL817761,Compound was tested for the inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1127999,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,,10200.0,1.9913998282380825
CHEMBL101878,,,173.22,0.0,1.46,8,Cn1ccc2cc(C(=N)N)ccc21,Ki,'=',85300.0,nM,4.07,,,UO_0000065,23.49,0.43,2.61,7.43,0,CHEMBL817581,Inhibition constant against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1122336,1,Scientific Literature,J Med Chem,1983,,,,,85.3,4.07
CHEMBL366535,,,553.71,1.0,4.91,13e,COC(=O)C(C)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,Ki,'=',41.0,nM,7.39,,,UO_0000065,13.34,0.25,2.48,5.94,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,41.0,7.39
CHEMBL331437,,,372.47,0.0,3.86,3c,N=C(N)c1cccc(/C=C2/CCCC/C(=C/c3cccc(C(=N)N)c3)C2=O)c1,Ki,'=',44.0,nM,7.36,,,UO_0000065,19.75,0.36,3.5,6.3,0,CHEMBL817625,Compound (isomer) was tested in the absence of light for inhibitory activity against trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131630,1,Scientific Literature,J Med Chem,1998,,,,,44.0,7.36
CHEMBL72527,,,537.58,1.0,4.46,22b,Cc1nc2c(Oc3cccc(C(=O)N(C)C)c3)nc(Oc3cc(C(=N)N)ccc3O)nc2n1Cc1ccccc1,Ki,'=',760.0,nM,6.12,,,UO_0000065,11.38,0.21,1.66,4.01,0,CHEMBL817575,Compound was tested for inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130936,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,760.0,6.12
CHEMBL176744,,,482.63,1.0,5.49,8d,CC(=N)N1CCC(Oc2ccc3c(c2)nc(C(C)C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,'=',16.0,nM,7.8,,,UO_0000065,16.15,0.3,2.31,7.5,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,16.0,7.8
CHEMBL23243,,,228.29,0.0,2.88,2,Cc1cccc(OCCNc2ccncc2)c1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL25835,,,509.63,1.0,2.51,(R)-11a,O=C(CNS(=O)(=O)c1ccc2ccccc2c1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL150138,,,374.44,0.0,3.49,17c,NC(=O)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(N)=O)cc3)C2=O)cc1,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,5000.0,5.301029995663981
CHEMBL151113,,,428.58,1.0,5.07,18a,CN(C)C(=N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N(C)C)cc3)C2=O)cc1,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL817762,In vitro inhibition of bovine trypsin (Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,5000.0,5.301029995663981
CHEMBL153660,,,386.5,0.0,3.92,13a,C/N=C(\N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',840.0,nM,6.08,,,UO_0000065,15.72,0.29,2.16,5.77,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,840.0,6.08
CHEMBL371051,,,493.66,0.0,4.56,12m,CN1CCN(CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)CC1,Ki,'=',500.0,nM,6.3,,,UO_0000065,12.76,0.23,1.74,8.22,0,CHEMBL830293,Inhibition constant towards bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1144375,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,500.0,6.3
CHEMBL143501,,,374.47,0.0,0.91,88,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc(C)cc1,Ki,'=',46025.66,nM,4.34,,,UO_0000065,11.58,0.23,3.43,3.47,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,4.337,4.34
CHEMBL553108,,,481.66,0.0,4.17,20,CCCc1ccc(S(=O)(=O)N[C@@H](CC#Cc2ccc(NC)cc2)C(=O)N(C)C2CCCC2)cc1,Ki,'>',30000.0,nM,,,,UO_0000065,,,,,0,CHEMBL817586,Inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132084,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,30.0,4.522878745280337
CHEMBL3989843,TRANYLCYPROMINE,4.0,266.39,,,TPB4,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,Ki,'=',13300.0,nM,4.88,,,UO_0000065,18.3,,,,0,CHEMBL817760,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135460,1,Scientific Literature,J Med Chem,2002,,,,,13.3,4.88
CHEMBL101049,,,569.71,2.0,0.49,3c,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCNC(=O)C1=O,Ki,'=',10.0,nM,8.0,,,UO_0000065,14.04,0.27,7.51,4.29,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,10.0,8.0
CHEMBL101855,,,532.65,1.0,1.11,3e,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,Ki,'=',38.0,nM,7.42,,,UO_0000065,13.93,0.26,6.31,4.32,0,CHEMBL815751,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129256,1,Scientific Literature,J Med Chem,1996,,,,,38.0,7.42
CHEMBL309541,,,445.44,0.0,3.75,21,Cn1ccnc1-c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,Ki,'=',660.0,nM,6.18,,,UO_0000065,13.87,0.26,2.43,3.95,0,CHEMBL817592,Inhibitory potency was measured against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131090,1,Scientific Literature,J Med Chem,1998,,,,,660.0,6.18
CHEMBL26287,,,587.64,2.0,5.22,5b,CCOC(=O)CCC(=O)N(C/C=C/c1cccc(C(=N)N)c1)c1ccc(OC2CCN(C(C)=N)CC2)c(C(F)(F)F)c1,Ki,'=',76.0,nM,7.12,,,UO_0000065,12.11,0.23,1.9,5.36,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,76.0,7.12
CHEMBL26500,,,459.52,0.0,4.96,4d,CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2C(F)(F)F)CC1,Ki,'=',50.0,nM,7.3,,,UO_0000065,15.89,0.3,2.34,7.43,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,50.0,7.3
CHEMBL338669,,,600.74,1.0,1.84,19e,N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CCCCC2)C1,Ki,'=',3800.0,nM,5.42,,,UO_0000065,9.02,0.18,3.58,2.91,0,CHEMBL878759,In vitro binding affinity by measuring the inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1127404,1,Scientific Literature,J Med Chem,1994,,,,,3.8,5.42
CHEMBL384295,,,428.56,0.0,2.18,TPB8,Cc1ccc(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCCCC2)cc1,Ki,'=',1200.0,nM,5.92,,,UO_0000065,13.82,0.27,3.74,5.09,0,CHEMBL817760,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135460,1,Scientific Literature,J Med Chem,2002,,,,,1.2,5.92
CHEMBL543419,,,623.18,1.0,1.15,18f,CCOC(=O)CN(C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1)C1CC1.Cl,Ki,'=',30000.0,nM,4.52,,,UO_0000065,7.71,0.15,3.37,2.58,0,CHEMBL878759,In vitro binding affinity by measuring the inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1127404,1,Scientific Literature,J Med Chem,1994,,,,,30.0,4.52
CHEMBL79512,4-PHENYL-BUTYLAMINE,,149.24,0.0,1.97,TPB3,NCCCCc1ccccc1,Ki,'=',20000.0,nM,4.7,,,UO_0000065,31.49,0.58,2.73,18.06,0,CHEMBL817760,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135460,1,Scientific Literature,J Med Chem,2002,,,,,20.0,4.7
CHEMBL149960,,,344.42,0.0,3.08,2b,N=C(N)c1ccc(/C=C2/CC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',730.0,nM,6.14,,,UO_0000065,17.82,0.32,3.06,5.25,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,730.0,6.14
CHEMBL150612,,,434.54,0.0,4.87,10b,N=C(N)c1ccc(/C=C2/CC(c3ccccc3)C/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',160.0,nM,6.8,,,UO_0000065,15.64,0.28,1.93,5.82,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,160.0,6.8
CHEMBL151144,,,416.48,0.0,2.87,9c,COC(=O)C1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C\c2ccc(C(=N)N)cc2)C1,Ki,'=',100.0,nM,7.0,,,UO_0000065,16.81,0.31,4.13,4.89,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,100.0,7.0
CHEMBL356071,,,584.7,1.0,3.75,51,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H]2C(=O)OCc2ccccc2)c1,Ki,'=',1000.0,nM,6.0,,,UO_0000065,10.26,0.2,2.25,4.21,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.0,6.0
CHEMBL367840,,,468.61,0.0,4.92,7c,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',7.7,nM,8.11,,,UO_0000065,17.31,0.32,3.19,7.8,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,7.7,8.11
CHEMBL165909,,,492.65,0.0,3.68,6,CNC(=N)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,Ki,'=',545000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL817590,Inhibitory effect of compound was measured in bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129885,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,545.0,3.2636034977233574
CHEMBL358441,,,470.64,0.0,3.04,table 5,Cc1cc(C)c(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c1,Ki,'=',4000.0,nM,5.4,,,UO_0000065,11.47,0.22,2.36,4.64,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,4.0,5.4
CHEMBL79258,,,497.5,0.0,3.94,5g,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F,Ki,'=',1600.0,nM,5.8,,,UO_0000065,11.65,0.22,1.86,4.76,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,1600.0,5.8
CHEMBL81632,,,428.44,0.0,4.61,5r,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL20936,BENZAMIDINE,,120.16,0.0,0.97,Benzamidine,N=C(N)c1ccccc1,Ki,'=',20000.0,nM,4.7,,,UO_0000065,39.11,0.71,3.73,9.42,0,CHEMBL844336,Inhibitory concentration against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135884,1,Scientific Literature,J Med Chem,2002,,,,,20.0,4.7
CHEMBL297076,,,165.2,0.0,1.0,15,COc1ccc(NC(=N)N)cc1,Ki,'=',5888436.55,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815775,log1/Ki value was calculated against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,2.23,2.2300000002622604
CHEMBL150547,,,373.46,0.0,3.68,15a,N=C(N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(N)=O)cc3)C2=O)cc1,Ki,'>',500.0,nM,,,,UO_0000065,,,,,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,500.0,6.301029995663981
CHEMBL98856,,,541.65,2.0,-0.29,3a,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCNC(=O)C1=O,Ki,'=',710.0,nM,6.15,,,UO_0000065,11.35,0.22,6.44,3.3,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,710.0,6.15
CHEMBL340276,,,460.43,0.0,2.69,7,Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2OC(F)(F)F)c1,Ki,'=',59000.0,nM,4.23,,,UO_0000065,9.19,0.19,1.54,3.05,0,CHEMBL817572,Inhibitory constant against human trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132849,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,59.0,4.23
CHEMBL319017,,,778.96,2.0,2.42,4a,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCNC(=O)[C@H](CC(c2ccccc2)c2ccccc2)NC(=O)C1=O,Ki,'=',2.5,nM,8.6,,,UO_0000065,11.04,0.21,6.18,3.99,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,2.5,8.6
CHEMBL48409,,,404.43,0.0,2.59,6y,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Ki,'=',750.0,nM,6.12,,,UO_0000065,15.14,0.28,3.53,3.82,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,750.0,6.12
CHEMBL79303,,,436.42,0.0,3.06,7d,CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,Ki,'=',150.0,nM,6.82,,,UO_0000065,15.64,0.29,3.76,4.29,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,150.0,6.82
CHEMBL82456,,,458.42,0.0,3.65,6c,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)cc(O)c2O)c1F,Ki,'=',1100.0,nM,5.96,,,UO_0000065,13.0,0.25,2.31,4.2,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,1100.0,5.96
CHEMBL277424,,,548.56,1.0,4.08,6g,CN1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,Ki,'=',765.0,nM,6.12,,,UO_0000065,11.15,0.21,2.04,4.36,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,765.0,6.12
