Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi,source
CHEMBL150547,,,373.46,0.0,3.68,15a,N=C(N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(N)=O)cc3)C2=O)cc1,Ki,'>',500.0,nM,,,,UO_0000065,,,,,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,500.0,6.301029995663981,bovine
CHEMBL98856,,,541.65,2.0,-0.29,3a,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCNC(=O)C1=O,Ki,'=',710.0,nM,6.15,,,UO_0000065,11.35,0.22,6.44,3.3,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,710.0,6.15,bovine
CHEMBL340276,,,460.43,0.0,2.69,7,Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2OC(F)(F)F)c1,Ki,'=',59000.0,nM,4.23,,,UO_0000065,9.19,0.19,1.54,3.05,0,CHEMBL817572,Inhibitory constant against human trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132849,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,59.0,4.23,bovine
CHEMBL319017,,,778.96,2.0,2.42,4a,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCNC(=O)[C@H](CC(c2ccccc2)c2ccccc2)NC(=O)C1=O,Ki,'=',2.5,nM,8.6,,,UO_0000065,11.04,0.21,6.18,3.99,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,2.5,8.6,bovine
CHEMBL48409,,,404.43,0.0,2.59,6y,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Ki,'=',750.0,nM,6.12,,,UO_0000065,15.14,0.28,3.53,3.82,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,750.0,6.12,bovine
CHEMBL79303,,,436.42,0.0,3.06,7d,CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,Ki,'=',150.0,nM,6.82,,,UO_0000065,15.64,0.29,3.76,4.29,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,150.0,6.82,bovine
CHEMBL82456,,,458.42,0.0,3.65,6c,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)cc(O)c2O)c1F,Ki,'=',1100.0,nM,5.96,,,UO_0000065,13.0,0.25,2.31,4.2,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,1100.0,5.96,bovine
CHEMBL277424,,,548.56,1.0,4.08,6g,CN1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,Ki,'=',765.0,nM,6.12,,,UO_0000065,11.15,0.21,2.04,4.36,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,765.0,6.12,bovine
CHEMBL337923,,,571.72,1.0,4.61,14d,Cc1cc(N)nc(C)c1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NC(=O)OC(C)(C)C)C(c1ccccc1)c1ccccc1,Ki,'=',2500.0,nM,5.6,,,UO_0000065,9.8,0.18,0.99,4.42,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,2500.0,5.6,bovine
CHEMBL121661,,,549.7,1.0,4.06,15d,CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1csc(N)n1)C(c1ccccc1)c1ccccc1,Ki,'>',100000.0,nM,,,,UO_0000065,,,,,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,100000.0,4.0,bovine
CHEMBL23468,,,494.02,0.0,2.01,(R)-11b,O=C(CNS(=O)(=O)c1ccc(Cl)cc1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813,bovine
CHEMBL150308,,,358.45,0.0,3.47,3a,N=C(N)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',170.0,nM,6.77,,,UO_0000065,18.89,0.34,3.3,5.8,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,170.0,6.77,bovine
CHEMBL102148,,,428.5,0.0,3.65,4,N=C(N)c1ccc(OCCCOc2ccc(-c3nc4cc(C(=N)N)ccc4[nH]3)cc2)cc1,Ki,'=',2960.0,nM,5.53,,,UO_0000065,12.9,0.24,1.88,3.76,0,CHEMBL817581,Inhibition constant against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1122336,1,Scientific Literature,J Med Chem,1983,,,,,2.96,5.53,bovine
CHEMBL355969,,,414.55,1.0,5.04,6c,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',2200.0,nM,5.66,,,UO_0000065,13.65,0.25,0.62,4.84,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,2200.0,5.66,bovine
CHEMBL26400,,,476.5,0.0,4.21,6a,CC(=O)N1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1,Ki,'=',830.0,nM,6.08,,,UO_0000065,12.76,0.24,1.87,5.45,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,830.0,6.08,bovine
CHEMBL544830,,,530.09,0.0,2.45,3c,Cl.N=C(N)N1CCC[C@@H](CNC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)C1,Ki,'=',26000.0,nM,4.58,,,UO_0000065,9.29,0.18,2.14,3.57,0,CHEMBL878759,In vitro binding affinity by measuring the inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1127404,1,Scientific Literature,J Med Chem,1994,,,,,26.0,4.58,bovine
CHEMBL351298,,,462.98,0.0,2.87,1,N=C(N)c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL873993,Binding affinity of compound toward bovine trypsin was evaluated,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1145974,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435,bovine
CHEMBL326552,,,372.47,0.0,3.86,19a,N=C(N)c1cccc(/C=C2\CCCC/C(=C\c3cccc(C(=N)N)c3)C2=O)c1,Ki,'=',410.0,nM,6.39,,,UO_0000065,17.15,0.31,2.53,5.47,1,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,410.0,6.39,bovine
CHEMBL427125,,,567.69,1.0,1.98,65,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(F)cc2s1,Ki,'=',1.5,nM,8.82,,,UO_0000065,15.54,0.3,6.84,5.66,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,1.5,8.82,bovine
CHEMBL2062141,,,471.6,0.0,0.13,"1, (L-370518)",CNC(=O)C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC)[C@H]1CC[C@H](N)CC1,Ki,'=',1150.0,nM,5.94,,,UO_0000065,12.59,0.24,5.81,4.44,0,CHEMBL817579,In vitro inhibition against bovine trypsin was determined,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129865,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,1150.0,5.94,bovine
CHEMBL2448441,,,784.63,,,17,Br.CC1(C)C2CC1[C@]1(C)OB(C(CCC/C(S)=N/N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,Ki,'=',0.0015,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL817620,Binding affinity against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128727,1,Scientific Literature,J Med Chem,1995,,,,,0.0015,11.823908740944319,bovine
CHEMBL105980,,,455.54,0.0,1.5,17,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2n[nH]cc2C1,Ki,'=',438000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815006,Inhibitory activity against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1136225,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,438.0,3.3585258894959003,bovine
CHEMBL82339,,,461.48,0.0,3.48,7m,CC1(C)CN=C(c2cccc(Oc3cc(C(=O)O)cc(Oc4cc(C(=N)N)ccc4O)n3)c2)N1,Ki,'=',1400.0,nM,5.85,,,UO_0000065,12.68,0.24,2.37,3.59,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,1400.0,5.85,bovine
CHEMBL7895,,,553.71,1.0,2.39,11b,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)s1)C(c1ccccc1)c1ccccc1,Ki,'=',0.6,nM,9.22,,,UO_0000065,16.65,0.33,6.83,6.34,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,0.6,9.22,bovine
CHEMBL14047,PHENYLGUANIDINE,,135.17,0.0,0.99,1,N=C(N)Nc1ccccc1,Ki,'=',162929.6,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815775,log1/Ki value was calculated against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,3.788,3.7880000087002306,bovine
CHEMBL414655,,,532.65,1.0,1.11,53,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,Ki,'=',12.0,nM,7.92,,,UO_0000065,14.87,0.28,6.81,4.62,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,12.0,7.92,bovine
CHEMBL4172393,,,1623.93,,,SFTI-Bip7,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,Ki,'=',0.062,nM,10.21,,,UO_0000065,6.29,,,,0,CHEMBL4156167,Inhibition of bovine beta-trypsin using Boc-QAR-MCA as substrate measured every 30 secs for 10 mins,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL4152317,1,Scientific Literature,Eur J Med Chem,2018,,,,,0.062,10.21,bovine
CHEMBL4162159,,,1457.7,,,SFTI-Gly7,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,Ki,'=',81.0,nM,7.09,,,UO_0000065,4.86,,,,0,CHEMBL4156167,Inhibition of bovine beta-trypsin using Boc-QAR-MCA as substrate measured every 30 secs for 10 mins,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL4152317,1,Scientific Literature,Eur J Med Chem,2018,,,,,81.0,7.09,bovine
CHEMBL79986,,,441.44,0.0,3.82,17,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F,Ki,'=',550.0,nM,6.26,,,UO_0000065,14.18,0.27,2.44,4.91,0,CHEMBL817592,Inhibitory potency was measured against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131090,1,Scientific Literature,J Med Chem,1998,,,,,550.0,6.26,bovine
CHEMBL350499,,,507.57,1.0,2.43,7,COCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,Ki,'=',70.0,nM,7.16,,,UO_0000065,14.1,0.27,4.72,4.21,0,CHEMBL817587,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133078,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,70.0,7.16,bovine
CHEMBL142241,,,554.76,1.0,4.15,17,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c2c1OC(C)(C)CC2,Ki,'=',729.46,nM,6.14,,,UO_0000065,11.06,0.21,1.99,4.89,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.137,6.14,bovine
CHEMBL145211,,,450.56,0.0,2.64,78,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCC2)c1,Ki,'=',436.52,nM,6.36,,,UO_0000065,14.12,0.27,3.72,5.47,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.36,6.36,bovine
CHEMBL358081,,,478.62,0.0,3.27,8,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc3ccccc23)CC1,Ki,'=',630.96,nM,6.2,,,UO_0000065,12.95,0.25,2.93,5.33,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.2,6.2,bovine
CHEMBL1161247,,,556.64,1.0,3.05,10,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2Cc3ccccc3C[C@@H]2C(=O)O)c1,Ki,'=',130.02,nM,6.89,,,UO_0000065,12.37,0.24,3.84,4.48,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.886,6.89,bovine
CHEMBL142312,,,521.64,1.0,2.0,81,CNC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,Ki,'=',309.74,nM,6.51,,,UO_0000065,12.48,0.24,4.51,4.48,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.509,6.51,bovine
CHEMBL356348,,,543.67,1.0,1.12,75,CS(=O)(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc3ccccc23)CC1,Ki,'=',319.89,nM,6.5,,,UO_0000065,11.95,0.24,5.37,4.22,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.495,6.5,bovine
CHEMBL143205,,,521.64,1.0,2.0,34,CNC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,'=',159.96,nM,6.8,,,UO_0000065,13.03,0.25,4.8,4.67,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.796,6.8,bovine
CHEMBL171966,,,539.68,1.0,4.96,14d,CC(=N)N1CCC(N(CCCC(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,'=',800.0,nM,6.1,,,UO_0000065,11.3,0.21,1.14,4.51,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,800.0,6.1,bovine
CHEMBL176813,,,482.63,1.0,5.31,7g,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',6.8,nM,8.17,,,UO_0000065,16.92,0.31,2.86,7.85,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,6.8,8.17,bovine
CHEMBL1161255,,,584.78,1.0,4.55,65,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC[C@H](C(=O)O)C2)c(C(C)C)c1,Ki,'=',2398.83,nM,5.62,,,UO_0000065,9.61,0.19,1.07,3.66,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.62,5.62,bovine
CHEMBL288573,,,397.27,0.0,0.88,4m,NCCCCC1NC(=O)CNC(=O)c2cc(ccc2CBr)NC1=O,Ki,'=',80000.0,nM,4.1,,,UO_0000065,10.31,0.23,3.22,3.62,0,CHEMBL816811,Apparent binding constant against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1126701,1,Scientific Literature,J Med Chem,1993,,,,,8e-05,4.1,bovine
CHEMBL150434,,,414.55,1.0,5.04,6a,N=C(N)c1ccc(/C=C2\CCCCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',3000.0,nM,5.52,,,UO_0000065,13.32,0.24,0.48,4.73,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,3000.0,5.52,bovine
CHEMBL345710,,,402.45,0.0,2.79,8a,N=C(N)c1ccc(/C=C2\CC(C(=O)O)C/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',880.0,nM,6.06,,,UO_0000065,15.05,0.28,3.27,3.93,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,880.0,6.06,bovine
CHEMBL43415,,,149.2,0.0,1.3,11,Cc1ccc(NC(=N)N)cc1,Ki,'=',317687.41,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815775,log1/Ki value was calculated against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,3.498,3.4979999959876777,bovine
CHEMBL358970,,,478.62,0.0,3.27,4,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,'=',141.25,nM,6.85,,,UO_0000065,14.31,0.28,3.58,5.89,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.85,6.85,bovine
CHEMBL356580,,,550.68,1.0,3.2,49,CC(C)OC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,Ki,'=',426.58,nM,6.37,,,UO_0000065,11.57,0.22,3.17,4.47,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.37,6.37,bovine
CHEMBL319615,,,840.04,2.0,5.07,4a,Cc1ccc(S(=O)(=O)N/C(N)=N\CCC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)OCc2ccccc2)C(O)c2nc3ccccc3s2)cc1,Ki,'>',150000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815751,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129256,1,Scientific Literature,J Med Chem,1996,,,,,150000.0,3.8239087409443187,bovine
