Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL311043,,,712.9,2.0,2.9,16,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCCC5CCNCC5)CC4)CCC3)CC2)cc1,Ki,'=',121000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,121.0,3.9172146296835497
CHEMBL92523,,,577.54,0.0,2.42,50,N=C(N)c1cccc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)c1.O=C(O)C(F)(F)F,Ki,'=',83.0,nM,7.08,,,UO_0000065,15.28,0.29,4.66,4.41,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,83.0,7.08
CHEMBL328577,,,637.6,1.0,1.61,59,CCOCC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',330.0,nM,6.48,,,UO_0000065,12.38,0.24,4.87,3.31,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,330.0,6.48
CHEMBL424545,,,396.54,0.0,2.45,2,Cc1ccc(NCCc2ccccc2)c(=O)n1CC(=O)NC[C@H]1CC[C@H](N)CC1,Ki,'=',2200.0,nM,5.66,,,UO_0000065,14.27,0.27,3.21,6.35,0,CHEMBL818184,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130452,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,2200.0,5.66
CHEMBL302064,,,374.44,0.0,3.1,3h,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3cccnc3)cc2)c1,Ki,'=',1900.0,nM,5.72,,,UO_0000065,15.28,0.28,2.62,5.1,0,CHEMBL817143,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133371,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,1900.0,5.72
CHEMBL12506,,,569.7,1.0,3.3,17,Nc1ccc([C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc2ccccc2)C(=O)N2CCC(CCF)CC2)cc1,Ki,'=',25180.0,nM,4.6,,,UO_0000065,8.07,0.16,1.3,3.34,0,CHEMBL819275,Binding affinity was evaluated against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131676,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,25.18,4.6
CHEMBL606952,,,647.65,,,5,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCSc1ncccn1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,Ki,'>',1200.0,nM,,,,UO_0000065,,,,,0,CHEMBL812715,Tested for selectivity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1129866,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,1200.0,5.920818753952375
CHEMBL47486,,,366.46,1.0,5.86,9,c1ccc(C(Oc2ccc(CNc3ccncc3)cc2)c2ccccc2)cc1,Ki,'=',77000.0,nM,4.11,,,UO_0000065,11.22,0.2,-1.75,12.05,0,CHEMBL816556,Compound was evaluated for its inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131365,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,77.0,4.11
CHEMBL160944,,,293.33,1.0,-1.98,6,N=C(N)c1ccc(CNC(=O)CNC(=O)[C@H](N)CO)cc1,Ki,'=',6900.0,nM,5.16,,,UO_0000065,17.6,0.34,7.14,3.34,0,CHEMBL811611,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135855,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,6.9,5.16
CHEMBL430526,,,539.66,1.0,1.48,"37, UK-156406",CC1=CCN(C(=O)[C@H](Cc2ccc(C(=N)N)cc2)NS(=O)(=O)c2ccc3c(c2)CN(C)CC3)[C@@H](C(=O)O)C1,Ki,'=',0.46,nM,9.34,,,UO_0000065,17.3,0.34,7.86,5.95,0,CHEMBL817134,Binding affinity against Trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133572,1,Scientific Literature,J Med Chem,2000,,,,,0.46,9.34
CHEMBL317590,,,364.41,0.0,1.78,6,N=C(N)c1ccc(C2=NOC(CC(=O)Nc3cccc(C(=N)N)c3)C2)cc1,Ki,'=',510.0,nM,6.29,,,UO_0000065,17.27,0.32,4.51,4.18,0,CHEMBL879096,The compound was evaluated for inhibitory activity against Trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1129218,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,0.51,6.29
CHEMBL34614,,,446.53,0.0,0.68,4c,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NCN(C1CCC1)S2(=O)=O,Ki,'=',6300.0,nM,5.2,,,UO_0000065,11.65,0.23,4.52,3.73,0,CHEMBL817816,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136704,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,6300.0,5.2
CHEMBL41947,,,509.63,1.0,3.82,7l,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)N)c3)C(=O)N3CCCCCC3)ccc2c1,Ki,'=',53.0,nM,7.28,,,UO_0000065,14.28,0.28,3.46,5.65,0,CHEMBL815009,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1137966,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,0.053,7.28
CHEMBL348441,,,514.53,1.0,4.67,40b,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CN)cc1,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL817826,Tested in vitro for inhibition of human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145914,1,Scientific Literature,J Med Chem,2003,,,,,1600.0,5.795880017344075
CHEMBL119779,,,440.53,0.0,2.0,20,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccccc1N,Ki,'>',1000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1000000.0,3.0
CHEMBL319206,,,638.52,1.0,4.72,20,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',230.0,nM,6.64,,,UO_0000065,12.66,0.24,1.92,5.23,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,230.0,6.64
CHEMBL3642856,,,401.38,0.0,0.75,BDBM109582,C/C(=C\c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CO)C(=O)O,Ki,'=',0.52,nM,9.28,,230077,UO_0000065,23.13,0.44,8.53,5.28,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.52,9.28
CHEMBL315218,,,476.56,0.0,3.06,2a,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4ccc5ccnc(N)c5c4)C3=O)cc2c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL811783,In vitro evaluation of inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132509,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,2.9,5.5376020021010435
CHEMBL173765,,,390.49,0.0,2.9,11,N=C(N)c1ccc2c(ccn2CC(=O)N2CCC(C(O)c3ccccc3)CC2)c1,Ki,'>',15000.0,nM,,,,UO_0000065,,,,,0,CHEMBL812713,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131664,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,15000.0,4.823908740944319
CHEMBL298256,,,718.86,2.0,2.97,30,N=C(N)c1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCc5ccc(C(=N)N)cc5)CC4)CCC3)CC2)cc1,Ki,'=',25000.0,nM,4.6,,,UO_0000065,6.4,0.12,1.63,2.06,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,25.0,4.6
CHEMBL318112,,,636.61,1.0,2.22,66,CCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',40.0,nM,7.4,,,UO_0000065,14.16,0.27,5.18,4.05,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,40.0,7.4
CHEMBL323310,,,677.6,1.0,1.61,76,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)C2)c1.O=C(O)C(F)(F)F,Ki,'=',110.0,nM,6.96,,,UO_0000065,12.35,0.24,5.35,3.41,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,110.0,6.96
CHEMBL417020,,,464.32,0.0,4.88,9,N=C(N)c1ccc2[nH]c(-c3cc(C(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,Ki,'=',440.0,nM,6.36,,,UO_0000065,13.69,0.29,1.48,5.16,0,CHEMBL874090,Inhibitory activity against trypsin in human plasma,B,BAO_0000366,cell-free format,,CHEMBL3559721,Plasma,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134132,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,0.44,6.36
CHEMBL352144,,,400.48,0.0,3.07,20,Cc1ccc(CNC(=O)[C@H](NC(=O)c2cccc(C(=N)N)c2)c2ccccc2)cc1,Ki,'=',4900.0,nM,5.31,,,UO_0000065,13.26,0.24,2.24,4.91,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,4.9,5.31
CHEMBL54093,,,279.34,0.0,3.44,4,Cc1cc(C)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,Ki,'=',5000.0,nM,5.3,,,UO_0000065,18.98,0.34,1.86,6.17,0,CHEMBL874090,Inhibitory activity against trypsin in human plasma,B,BAO_0000366,cell-free format,,CHEMBL3559721,Plasma,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134132,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,5.0,5.3
CHEMBL299009,,,492.37,1.0,5.2,12,N=C(N)c1ccc2[nH]c(-c3cc(CCC(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,Ki,'=',600.0,nM,6.22,,,UO_0000065,12.64,0.27,1.02,5.05,0,CHEMBL874090,Inhibitory activity against trypsin in human plasma,B,BAO_0000366,cell-free format,,CHEMBL3559721,Plasma,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134132,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,0.6,6.22
CHEMBL147399,,,235.33,0.0,2.88,13 (table 3),CCCCCCOC(=O)c1ccc(CN)cc1,Ki,'=',299916251.9,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL858270,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132536,1,Scientific Literature,J Med Chem,1999,,,,,0.523,0.5229999999982118
CHEMBL45648,,,289.38,0.0,4.44,4,Nc1ccc(Cc2ccc(OCc3ccccc3)cc2)cc1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL816556,Compound was evaluated for its inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131365,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,10.0,5.0
CHEMBL41220,,,465.58,0.0,3.43,7a,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1,Ki,'=',13000.0,nM,4.89,,,UO_0000065,10.49,0.2,1.46,4.09,0,CHEMBL815009,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1137966,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,13.0,4.89
CHEMBL180105,,,454.55,0.0,3.54,7,COc1cc(CNc2ccc(C(=N)N)cc2)c(NS(C)(=O)=O)cc1OCc1ccccc1,Ki,'=',400.0,nM,6.4,,,UO_0000065,14.08,0.27,2.86,5.06,0,CHEMBL828075,The value of binding constant measured against human trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144307,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,0.4,6.4
CHEMBL347586,,,338.41,0.0,2.45,24,N=C(N)c1ccc(CCC(CC(=O)O)c2cccc(C(=N)N)c2)cc1,Ki,'>',1200.0,nM,,,,UO_0000065,,,,,0,CHEMBL811612,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131205,1,Scientific Literature,J Med Chem,1998,,,,,1200.0,5.920818753952375
CHEMBL1204160,,,362.87,1.0,0.94,44,Cl.N=C(N)c1ccc(NCCNc2ccc(C(=N)N)cc2N)c(N)c1,Ki,'=',12700.0,nM,4.9,,,UO_0000065,15.0,0.28,3.96,2.78,0,CHEMBL815012,Inhibition of trypsin by amidase assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1124749,1,Scientific Literature,J Med Chem,1990,,,,,12.7,4.9
CHEMBL46809,,,748.89,2.0,3.02,27,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCc5ccc(NC(=N)N)cc5)CC4)CCC3)CC2)cc1,Ki,'=',39000.0,nM,4.41,,,UO_0000065,5.89,0.11,1.39,1.78,1,CHEMBL824722,Inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132783,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,39.0,4.41
CHEMBL7928,,,642.12,1.0,2.51,18 (+/-),Nc1cc(C2=NOC(CNS(=O)(=O)c3cccnc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,Ki,'>',8000.0,nM,,,,UO_0000065,,,,,0,CHEMBL878974,Inhibitory activity against trypsin using human purified enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145764,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,8000.0,5.096910013008056
CHEMBL116258,,,439.95,0.0,2.63,31,Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cc(Cl)ccc1CN,Ki,'=',1600.0,nM,5.8,,,UO_0000065,13.17,0.26,3.17,5.68,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1600.0,5.8
CHEMBL1204158,,,334.81,0.0,1.71,4,Cl.N=C(N)c1ccc(OCCOc2ccc(C(=N)N)cc2)cc1,Ki,'=',7300.0,nM,5.14,,,UO_0000065,17.22,0.32,3.43,4.35,0,CHEMBL815012,Inhibition of trypsin by amidase assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1124749,1,Scientific Literature,J Med Chem,1990,,,,,7.3,5.14
CHEMBL162634,,,486.55,0.0,3.7,24,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc2)c1,Ki,'=',540.0,nM,6.27,,,UO_0000065,12.88,0.24,2.57,5.39,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,0.54,6.27
CHEMBL3667894,,,539.63,1.0,4.55,BDBM158088,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Ki,'=',8.3,nM,8.08,,300449,UO_0000065,14.97,0.29,3.53,5.67,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,8.3,8.08
CHEMBL3667895,,,489.57,0.0,3.81,BDBM158089,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC[C@H]1C(=O)O,Ki,'=',6.38,nM,8.2,,300450,UO_0000065,16.74,0.33,4.39,6.13,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,6.38,8.2
CHEMBL3667904,,,475.54,0.0,3.28,BDBM158098,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC(C(=O)O)CC1,Ki,'=',3.1,nM,8.51,,300459,UO_0000065,17.89,0.35,5.23,6.36,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,3.1,8.51
CHEMBL3949541,,,461.52,0.0,2.89,BDBM158105,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CC[C@H](C(=O)O)C1,Ki,'=',2.0,nM,8.7,,300466,UO_0000065,18.85,0.37,5.81,6.5,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,2.0,8.7
CHEMBL3672851,,,497.55,0.0,3.9,BDBM158110,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](C(=O)O)c1ccccc1,Ki,'=',1.45,nM,8.84,,300471,UO_0000065,17.76,0.34,4.94,6.2,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,1.45,8.84
CHEMBL3672852,,,440.5,0.0,3.99,BDBM158111,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cccnc1,Ki,'=',3.6,nM,8.44,,300472,UO_0000065,19.17,0.37,4.45,7.15,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,3.6,8.44
CHEMBL3667881,,,421.45,0.0,2.16,BDBM158075,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCC(=O)O,Ki,'=',0.42,nM,9.38,,300436,UO_0000065,22.25,0.44,7.22,6.58,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,0.42,9.38
CHEMBL142546,,,442.47,0.0,2.36,4,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(F)(F)c2ccccc2)c1=O,Ki,'=',855.0,nM,6.07,,,UO_0000065,13.71,0.26,3.71,5.28,0,CHEMBL815470,Inhibitory constant against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145961,1,Scientific Literature,J Med Chem,2003,,,,,855.0,6.07
